FID,Name,Type,r2_PCs,r2_Residuals,r2_age_recruitment,r2_assessment_centre,r2_batch,r2_bmi,r2_fasting,r2_month_attending,r2_sex,r2_smoking,r2_spectrometer,r2_time_analysis,r2_time_day,r2_acquisition_time,r2_device_ID,r2_dilution_factor,r2_Batch,r2_panel_date,r2_ppp_sel,p.value_PCs,p.value_Residuals,p.value_age_recruitment,p.value_assessment_centre,p.value_batch,p.value_bmi,p.value_fasting,p.value_month_attending,p.value_sex,p.value_smoking,p.value_spectrometer,p.value_time_analysis,p.value_time_day,p.value_acquisition_time,p.value_device_ID,p.value_dilution_factor,p.value_Batch,p.value_panel_date,p.value_ppp_sel,Label
inhbc,INHBC,Proteins,0.01436,0.79521,0.01575,0.0027,,0.16571,8e-05,0.00062,0.00119,0.00157,,,8e-05,,,,2e-05,0.00183,0.00088,7e-76,,2e-179,7e-21,,0.0,0.04,0.0004,9e-11,4e-20,,,0.04,,,,1.0,0.2,6e-12,inhb1
inpp1,INPP1,Proteins,0.01108,0.94723,0.00353,0.02088,,0.00219,0.00016,0.00282,0.00452,0.00093,,,0.00429,,,,3e-05,0.00231,4e-05,2e-98,,6e-19,1e-183,,4.0000000000000004e-23,0.007,1e-21,1.0000000000000001e-28,1e-10,,,1e-43,,,,0.9,0.2,0.2,inpp
inpp5d,INPP5D,Proteins,0.00224,0.87724,0.00101,0.06345,,0.0189,0.0,0.01368,0.01508,0.00549,,,5e-05,,,,8e-05,0.00277,0.0,5e-09,,0.03,0.0,,4e-196,0.8,7e-132,5e-148,8e-59,,,0.1,,,,0.6,0.0008,0.9,inpp1
inpp5j,INPP5J,Proteins,0.00326,0.949,0.00135,0.00833,,0.00033,3e-05,0.00206,0.03342,0.00022,,,0.00071,,,,4e-05,0.00125,2e-05,1e-21,,1e-11,2e-67,,0.0001,0.3,4e-15,2e-322,0.002,,,1e-08,,,,0.9,1.0,0.4,inpp2
inppl1,INPPL1,Proteins,0.00207,0.91756,0.00076,0.05654,,0.00436,0.00024,0.01033,0.00185,0.00045,,,0.00272,,,,8e-05,0.00301,3e-05,1e-09,,0.0009,0.0,,9e-46,0.0008,4e-95,5e-15,5e-06,,,3e-29,,,,0.6,0.001,0.3,inpp3
insl3,INSL3,Proteins,0.0025,0.3471,0.00452,0.00076,,0.00122,0.00118,0.00121,0.60876,0.00455,,,0.0,,,,0.001,0.02716,4e-05,1e-21,,1e-80,2e-11,,1.0000000000000001e-34,1e-33,1.9999999999999998e-26,0.0,1e-123,,,0.5,,,,5e-25,0.0,0.02,insl
insl4,INSL4,Proteins,0.00314,0.97047,0.00365,0.00069,,0.00495,0.00047,0.00047,0.01268,0.00018,,,0.00084,,,,4e-05,0.00113,0.00128,3e-16,,2e-36,0.06,,2.0000000000000003e-49,5e-06,0.04,9.999999999999999e-123,0.004,,,1e-09,,,,0.9,1.0,5e-14,insl1
insl5,INSL5,Proteins,0.01608,0.86541,0.00674,0.00217,,0.03157,1e-05,0.00035,0.06579,0.00243,,,0.00702,,,,0.00036,0.00157,0.0005,6e-148,,8e-71,6e-14,,0.0,0.5,0.09,0.0,6e-28,,,3e-77,,,,0.003,0.5,6e-07,insl2
insr,INSR,Proteins,0.00559,0.98479,0.00404,0.00119,,0.00044,0.0,0.00036,0.00203,0.00024,,,5e-05,,,,5e-05,0.00073,0.00049,5.999999999999999e-47,,7.999999999999999e-32,0.0002,,2e-05,1.0,0.2,4e-13,0.001,,,0.1,,,,0.8,1.0,6e-06,insr
ipcef1,IPCEF1,Proteins,0.00269,0.93967,0.00123,0.02613,,0.01422,6e-05,0.00383,0.00791,0.00198,,,0.00039,,,,7e-05,0.00182,0.0,2e-09,,0.001,2.0000000000000001e-233,,4e-140,0.1,5e-31,3e-69,4e-21,,,3e-05,,,,0.7,0.7,0.8,ipce
iqgap2,IQGAP2,Proteins,0.00123,0.93639,0.00216,0.03254,,0.01568,0.0,0.00528,0.00406,0.00021,,,0.00019,,,,0.00021,0.00196,0.0001,9e-06,,3e-11,4e-296,,1e-155,0.9,5.0000000000000004e-45,3.9999999999999996e-30,0.002,,,0.004,,,,0.09,0.6,0.03,iqga
irag2,IRAG2,Proteins,0.00089,0.93008,0.00058,0.04853,,0.00113,0.00019,0.01476,0.00043,4e-05,,,0.00013,,,,0.00016,0.00306,1e-05,0.0001,,0.0003,0.0,,1e-12,0.004,5e-134,0.01,0.2,,,0.01,,,,0.2,0.0003,0.6,irag
irak1,IRAK1,Proteins,0.00171,0.92465,0.00083,0.05132,,0.00555,5e-05,0.00772,0.00306,0.00028,,,0.00223,,,,0.00011,0.00249,1e-05,6e-09,,0.04,0.0,,1.9999999999999999e-56,0.1,6e-68,1.0000000000000001e-24,0.0004,,,1.0000000000000001e-23,,,,0.4,0.02,0.4,irak
irak4,IRAK4,Proteins,0.00339,0.95138,0.00062,0.02902,,0.00503,6e-05,0.00224,0.00075,0.00015,,,0.00443,,,,0.00037,0.0025,5e-05,4e-22,,1.0,7e-259,,9.999999999999999e-51,0.09,2e-16,0.02,0.009,,,7e-45,,,,0.005,0.02,0.1,irak1
islr2,ISLR2,Proteins,0.00995,0.96483,0.00316,0.00165,,0.00608,0.00021,0.00015,0.00358,0.00822,,,0.00061,,,,0.00021,0.00132,2e-05,9.999999999999999e-51,,5e-06,1e-07,,1e-58,0.002,0.8,4e-10,1e-78,,,3e-07,,,,0.1,1.0,0.4,islr
ism1,ISM1,Proteins,0.00589,0.89521,0.02838,0.00235,,0.03441,0.00019,0.00064,0.02296,0.0004,,,0.00772,,,,7e-05,0.00122,0.00058,4e-27,,8.000000000000001e-271,1e-14,,0.0,0.003,0.001,3e-216,1e-05,,,2.0000000000000002e-81,,,,0.6,1.0,2e-07,ism1
ism2,ISM2,Proteins,0.00036,0.99716,0.0,0.00062,,0.0,1e-05,0.00027,2e-05,0.0,,,4e-05,,,,5e-05,0.00139,8e-05,0.03,,0.8,0.1,,0.9,0.4,0.4,0.4,1.0,,,0.2,,,,0.8,1.0,0.06,ism2
ist1,IST1,Proteins,0.00243,0.95566,0.00119,0.02442,,0.00388,3e-05,0.00285,0.00146,0.0002,,,0.00541,,,,2e-05,0.00239,7e-05,4e-09,,0.04,7e-215,,2.0000000000000002e-39,0.3,8e-22,5e-05,0.003,,,2.9999999999999995e-54,,,,1.0,0.02,0.07,ist1
itga11,ITGA11,Proteins,0.00387,0.91101,0.01563,0.00492,,0.03707,0.00171,0.00237,0.01469,0.00549,,,0.00093,,,,5e-05,0.00163,0.00063,4e-16,,2e-59,2e-37,,0.0,4e-19,1e-18,5e-50,2e-57,,,4e-11,,,,0.8,0.7,6e-08,itga
itga2,ITGA2,Proteins,0.00461,0.90714,0.01286,0.00403,,0.00773,0.00139,0.00072,0.05404,0.00552,,,0.00026,,,,0.00011,0.00152,7e-05,7e-13,,2e-94,6e-29,,2e-79,1e-15,0.0005,0.0,2e-57,,,0.0005,,,,0.4,0.8,0.07,itga1
itga5,ITGA5,Proteins,0.00472,0.83993,0.0349,0.00422,,0.10157,0.00076,0.00083,0.00887,0.00029,,,0.00039,,,,0.00017,0.00143,0.00192,2e-31,,9e-314,2.0000000000000003e-34,,0.0,5e-10,2e-05,2e-31,0.0001,,,8e-06,,,,0.1,0.9,6e-23,itga2
itga6,ITGA6,Proteins,0.00317,0.97254,0.00275,0.01043,,0.00016,0.00074,0.00206,0.00103,0.00044,,,0.00504,,,,0.00011,0.00133,0.00019,2e-19,,5e-20,1e-83,,0.009,1e-08,2e-14,0.003,1e-05,,,1.0000000000000001e-49,,,,0.4,1.0,0.004,itga3
itgal,ITGAL,Proteins,0.00307,0.93792,0.01458,0.00917,,0.02154,0.00032,0.00403,0.00703,0.00011,,,2e-05,,,,7e-05,0.00152,0.00062,1e-12,,6e-129,1e-73,,7e-208,0.0002,1.9999999999999998e-32,9.999999999999999e-57,0.03,,,0.4,,,,0.7,0.8,1e-07,itga4
itgam,ITGAM,Proteins,0.02027,0.91781,0.00582,0.00757,,0.0005,0.00023,0.00438,0.02516,0.01629,,,0.00021,,,,0.00014,0.00154,8e-05,9.999999999999999e-194,,8e-48,2.9999999999999997e-62,,1e-06,0.001,2e-37,2e-240,3.0000000000000003e-165,,,0.002,,,,0.3,0.9,0.06,itga5
itgav,ITGAV,Proteins,0.00717,0.85761,0.07425,0.00345,,0.02773,0.00094,0.00083,0.0205,0.00548,,,0.00017,,,,2e-05,0.00156,0.00029,3e-21,,0.0,1.9999999999999998e-26,,5e-300,6e-12,2e-05,2e-146,1e-61,,,0.003,,,,1.0,0.8,0.0001,itga6
itgax,ITGAX,Proteins,0.00047,0.99607,0.00025,0.00045,,0.00011,0.0,0.00034,0.00051,2e-05,,,8e-05,,,,0.0001,0.00126,0.00032,0.02,,0.001,0.5,,0.03,0.9,0.2,4e-06,0.3,,,0.06,,,,0.5,1.0,0.0002,itga7
itgb1,ITGB1,Proteins,0.00241,0.89809,0.05117,0.00516,,0.00356,5e-05,0.00043,0.02935,0.00755,,,0.00061,,,,3e-05,0.00125,0.00033,8e-14,,0.0,2.9999999999999998e-40,,2e-38,0.1,0.04,6e-202,3e-79,,,7e-08,,,,0.9,1.0,7e-05,itgb
itgb1bp1,ITGB1BP1,Proteins,0.00049,0.99153,0.00042,0.00405,,0.00036,0.00011,0.00054,0.00076,2e-05,,,0.0,,,,0.0002,0.00145,6e-05,0.006,,0.02,9e-26,,9e-05,0.03,0.02,1e-05,0.3,,,0.6,,,,0.1,1.0,0.1,itgb1
itgb1bp2,ITGB1BP2,Proteins,0.00197,0.95771,0.00068,0.02843,,0.00239,0.00011,0.00254,0.00094,6e-05,,,0.00304,,,,5e-05,0.00207,0.0,2e-06,,4e-07,1e-246,,2.0000000000000002e-24,0.03,1e-18,1e-09,0.1,,,9.999999999999999e-31,,,,0.8,0.3,0.9,itgb2
itgb2,ITGB2,Proteins,0.0133,0.8806,0.02161,0.00547,,0.01259,6e-05,0.00334,0.0418,0.0184,,,0.00136,,,,0.00015,0.0012,0.00013,3e-129,,1e-203,8e-44,,5e-132,0.09,2.0000000000000002e-28,0.0,1.9999999999999997e-191,,,7e-16,,,,0.2,1.0,0.01,itgb3
itgb5,ITGB5,Proteins,0.0054,0.92774,0.04418,0.00758,,0.00161,0.00076,0.00148,0.00752,0.00135,,,0.00051,,,,0.00019,0.00168,2e-05,3e-29,,0.0,1e-61,,7e-18,3e-09,3e-10,2e-57,3e-15,,,1e-06,,,,0.1,0.9,0.3,itgb4
itgb6,ITGB6,Proteins,0.00194,0.85705,0.00082,0.00227,,0.01215,5e-05,0.00164,0.1214,0.00027,,,0.00073,,,,4e-05,0.00139,0.00025,6e-09,,1e-08,1e-14,,3e-130,0.1,1e-12,0.0,0.0003,,,3e-09,,,,0.9,0.9,0.0004,itgb5
itgb7,ITGB7,Proteins,0.00659,0.97608,0.00551,0.00142,,0.0,0.00016,0.0005,0.00569,0.00243,,,3e-05,,,,0.00023,0.00112,0.00026,9.999999999999999e-43,,1.9999999999999998e-25,3e-06,,0.7,0.009,0.02,5e-27,5e-25,,,0.3,,,,0.07,1.0,0.0008,itgb6
itgbl1,ITGBL1,Proteins,0.01405,0.85841,0.08549,0.00321,,0.02935,0.00055,0.00059,0.00224,0.00012,,,0.00102,,,,6e-05,0.00148,0.00344,8.999999999999999e-142,,0.0,6e-24,,2e-316,1e-07,0.002,2e-22,0.01,,,1e-12,,,,0.7,0.8,3e-39,itgb7
itih1,ITIH1,Proteins,0.00071,0.99151,0.00151,0.00084,,0.00079,0.0,0.00028,0.00098,0.00058,,,4e-05,,,,0.00036,0.00241,0.0,2e-05,,8e-15,0.01,,5e-09,0.7,0.4,9e-10,5e-07,,,0.2,,,,0.008,0.04,0.7,itih
itih3,ITIH3,Proteins,0.00478,0.85538,0.03266,0.00131,,0.00557,0.00024,0.00082,0.09568,5e-05,,,0.00054,,,,6e-05,0.00139,0.00154,2e-22,,0.0,1e-06,,4e-62,0.0006,3e-05,0.0,0.1,,,2e-07,,,,0.7,0.9,2e-18,itih1
itih4,ITIH4,Proteins,0.0141,0.86239,0.00092,0.00588,,0.01878,0.00029,0.00059,0.09362,4e-05,,,0.00165,,,,0.00038,0.00133,3e-05,2e-121,,6e-11,3e-50,,2e-203,0.0001,0.002,0.0,0.2,,,1e-19,,,,0.002,0.9,0.2,itih2
itih5,ITIH5,Proteins,0.00058,0.9955,1e-05,0.00051,,0.0,1e-05,0.00032,0.00196,0.0,,,4e-05,,,,0.00011,0.00095,0.0,0.01,,0.6,0.3,,0.9,0.5,0.2,4e-20,0.9,,,0.2,,,,0.4,1.0,0.9,itih3
itm2a,ITM2A,Proteins,0.00144,0.97111,0.00618,0.00837,,1e-05,3e-05,0.00643,0.00076,0.00107,,,9e-05,,,,0.0006,0.00367,0.00024,9e-07,,4.0000000000000004e-60,3e-65,,0.5,0.2,7.999999999999999e-54,3e-08,7e-12,,,0.04,,,,7e-05,1e-06,0.001,itm2
itpa,ITPA,Proteins,0.00228,0.95613,0.00157,0.01723,,0.00079,0.00021,0.00481,0.00787,0.00495,,,0.00227,,,,0.00025,0.00164,1e-05,5e-09,,3e-12,1e-144,,5e-09,0.002,1e-38,6e-72,1e-48,,,3e-23,,,,0.05,0.9,0.6,itpa
itpr1,ITPR1,Proteins,0.00296,0.97136,0.0033,0.00442,,0.00666,0.00049,0.00074,0.00124,0.00321,,,0.0041,,,,0.00014,0.00127,0.0001,2e-12,,3e-26,9e-30,,4e-64,4e-06,0.0008,9e-07,6e-32,,,2.9999999999999998e-40,,,,0.3,1.0,0.04,itpr
itprip,ITPRIP,Proteins,0.00302,0.98459,0.00433,0.00098,,0.00168,6e-05,0.00021,0.00313,0.00072,,,0.00012,,,,1e-05,0.00092,0.00023,1e-19,,4e-41,0.003,,4e-17,0.1,0.6,3.9999999999999996e-30,3e-08,,,0.02,,,,1.0,1.0,0.002,itpr1
ivd,IVD,Proteins,0.00033,0.99615,0.00033,0.00109,,1e-05,0.00014,0.00051,0.00011,0.0,,,0.0,,,,8e-05,0.00126,0.0,0.05,,0.0004,0.0009,,0.5,0.02,0.03,0.06,1.0,,,0.8,,,,0.7,1.0,0.8,ivd
izumo1,IZUMO1,Proteins,0.00075,0.96633,0.00028,0.0007,,0.0,3e-05,0.00039,0.0303,8e-05,,,0.0,,,,4e-05,0.0011,1e-05,0.009,,0.06,0.07,,0.8,0.3,0.1,6.9999999999999994e-279,0.07,,,0.9,,,,0.9,1.0,0.6,izum
jam2,JAM2,Proteins,0.00475,0.87914,0.07095,0.00784,,0.01591,6e-05,0.00238,0.01164,8e-05,,,0.00384,,,,7e-05,0.00123,0.00212,2e-22,,0.0,1e-68,,9e-170,0.09,9e-20,1e-83,0.05,,,9.999999999999999e-43,,,,0.6,1.0,3e-24,jam2
jam3,JAM3,Proteins,0.00222,0.97117,0.00528,0.00703,,0.0045,7e-05,0.0029,0.00073,0.00048,,,0.00391,,,,0.00012,0.00132,0.00026,1e-11,,5.999999999999999e-47,2e-52,,4e-44,0.08,2e-21,0.001,5e-06,,,1e-38,,,,0.4,1.0,0.0007,jam3
jchain,JCHAIN,Proteins,0.00088,0.97321,0.00389,0.00079,,0.00064,0.0,0.00017,0.01735,0.00098,,,5e-05,,,,8e-05,0.00126,0.00069,0.0003,,7e-22,0.03,,2e-07,0.7,0.8,6e-147,9e-11,,,0.1,,,,0.6,1.0,5e-08,jcha
jmjd1c,JMJD1C,Proteins,0.00087,0.99617,0.00028,0.00043,,0.00015,3e-05,0.00024,1e-05,0.00064,,,1e-05,,,,6e-05,0.00112,0.0,0.006,,0.0007,0.6,,0.01,0.3,0.5,0.4,2e-07,,,0.6,,,,0.8,1.0,1.0,jmjd
jpt2,JPT2,Proteins,0.00399,0.95313,0.00065,0.02639,,0.00336,7e-05,0.00321,0.00044,0.00043,,,0.0053,,,,9e-05,0.00289,5e-05,8e-27,,0.002,1e-235,,1.0000000000000001e-34,0.08,1.9999999999999998e-25,0.7,1e-05,,,1e-53,,,,0.5,0.0002,0.1,jpt2
jun,JUN,Proteins,0.00272,0.98073,0.00337,0.00089,,0.00862,0.0002,0.00046,0.00067,6e-05,,,0.00025,,,,7e-05,0.00121,0.00074,7e-18,,6e-33,0.009,,1.0000000000000001e-81,0.003,0.05,1e-07,0.1,,,0.001,,,,0.7,1.0,2e-08,jun
kazald1,KAZALD1,Proteins,0.00603,0.9493,0.002,0.00096,,0.00096,2e-05,0.00056,0.02183,0.0168,,,7e-05,,,,2e-05,0.00128,0.00018,4e-35,,1e-14,0.002,,6e-11,0.4,0.009,7e-206,3e-164,,,0.07,,,,1.0,1.0,0.004,kaza
kazn,KAZN,Proteins,0.00197,0.92203,0.00098,0.05259,,0.0047,0.00026,0.0117,0.00082,0.0001,,,0.0019,,,,0.00016,0.00272,7e-05,4e-06,,0.0003,0.0,,2.0000000000000003e-49,0.0006,7e-109,0.01,0.03,,,6e-21,,,,0.2,0.0005,0.06,kazn
kcnc4,KCNC4,Proteins,0.00045,0.99503,0.00034,0.00076,,8e-05,5e-05,0.00034,0.00155,7e-05,,,0.0,,,,0.00014,0.00114,6e-05,0.002,,0.001,0.05,,0.06,0.2,0.2,4e-15,0.1,,,0.9,,,,0.3,1.0,0.1,kcnc
kcnh2,KCNH2,Proteins,0.00116,0.99439,0.00052,0.0004,,0.00018,3e-05,0.00021,0.00123,0.00039,,,0.0,,,,0.00014,0.00125,0.0001,0.0004,,1e-05,0.6,,0.006,0.2,0.7,3e-12,5e-05,,,0.8,,,,0.3,1.0,0.04,kcnh
kcnip4,KCNIP4,Proteins,0.00077,0.99399,1e-05,0.00039,,0.00072,9e-05,0.0004,0.00184,0.0005,,,3e-05,,,,7e-05,0.0011,8e-05,0.03,,0.9,0.7,,4e-08,0.05,0.1,2e-18,4e-06,,,0.3,,,,0.7,1.0,0.07,kcni
kctd5,KCTD5,Proteins,0.00672,0.88901,0.01447,0.01841,,0.04448,0.00141,0.00879,0.01356,0.00041,,,4e-05,,,,0.00012,0.00174,0.00085,2e-47,,1.0000000000000001e-131,4e-170,,0.0,3e-16,5.0000000000000004e-82,1.9999999999999998e-122,1e-05,,,0.2,,,,0.3,0.4,2e-10,kctd
kdm3a,KDM3A,Proteins,0.00198,0.98726,0.00204,0.00074,,0.00079,0.00018,0.0003,0.0,0.0055,,,0.0,,,,7e-05,0.00112,2e-05,5e-07,,2e-20,0.05,,8e-09,0.006,0.3,0.9,3e-52,,,0.7,,,,0.7,1.0,0.4,kdm3
kdr,KDR,Proteins,0.00162,0.94801,0.0172,0.0015,,0.01538,0.00086,0.00068,0.00867,0.00294,,,0.00047,,,,0.00013,0.00146,0.0011,1e-07,,1.0000000000000001e-88,5e-07,,7.999999999999999e-152,5e-10,0.001,0.0001,9.999999999999999e-31,,,4e-06,,,,0.3,1.0,2e-12,kdr
kel,KEL,Proteins,0.0058,0.88301,0.00618,0.02617,,0.00832,0.0009,0.0022,0.06423,0.00018,,,0.00069,,,,3e-05,0.00187,0.00041,8e-40,,3e-46,6e-246,,4e-87,6e-11,3e-17,0.0,0.003,,,1e-08,,,,0.9,0.5,1e-05,kel
khdc3l,KHDC3L,Proteins,0.00091,0.99696,0.00026,0.00053,,6e-05,1e-05,0.0001,3e-05,8e-05,,,1e-05,,,,8e-05,0.00096,1e-05,0.006,,0.001,0.3,,0.1,0.4,1.0,0.3,0.07,,,0.5,,,,0.6,1.0,0.6,khdc
khk,KHK,Proteins,0.00479,0.89464,0.0053,0.00615,,0.06019,0.00038,0.00271,0.0199,0.00225,,,0.00178,,,,6e-05,0.00181,3e-05,3e-18,,1e-08,4.0000000000000005e-49,,0.0,3e-05,7e-22,2e-156,1.0000000000000001e-24,,,7e-20,,,,0.7,0.5,0.3,khk
kiaa0319,KIAA0319,Proteins,0.00506,0.90964,0.02309,0.00517,,0.04183,0.00041,0.00076,0.00857,0.00275,,,0.00045,,,,0.00012,0.00112,0.00102,8.000000000000001e-34,,9.000000000000001e-225,2e-40,,0.0,1e-05,0.0002,5e-78,3.9999999999999996e-30,,,4e-06,,,,0.3,1.0,4e-12,kiaa
kiaa1549,KIAA1549,Proteins,0.00057,0.99643,5e-05,0.0007,,0.00042,1e-05,0.00029,1e-05,2e-05,,,2e-05,,,,8e-05,0.00138,3e-05,0.003,,0.1,0.08,,2e-05,0.4,0.4,0.7,0.3,,,0.4,,,,0.7,1.0,0.3,kiaa1
kiaa1549l,KIAA1549L,Proteins,0.00078,0.99343,0.00052,0.00067,,0.00189,4e-05,0.00042,0.00041,0.00032,,,2e-05,,,,7e-05,0.00142,1e-05,0.0004,,4e-05,0.1,,3e-19,0.2,0.09,0.0004,0.0002,,,0.3,,,,0.7,0.9,0.6,kiaa2
kiaa2013,KIAA2013,Proteins,0.00159,0.99399,0.00014,0.00039,,0.0001,0.00013,0.00029,0.00017,0.00189,,,2e-05,,,,0.00034,0.00091,5e-05,9e-08,,0.03,0.7,,0.04,0.02,0.3,0.02,2e-19,,,0.3,,,,0.01,1.0,0.2,kiaa3
kif1c,KIF1C,Proteins,0.00362,0.94047,0.0198,0.00673,,0.02331,0.00015,0.00105,0.00087,0.00029,,,6e-05,,,,5e-05,0.00152,0.00208,1e-20,,9.000000000000001e-187,3e-51,,1e-223,0.009,2e-06,6e-06,0.0003,,,0.1,,,,0.8,0.9,1e-21,kif1
kif20b,KIF20B,Proteins,0.00101,0.9962,0.00024,0.00057,,3e-05,8e-05,0.00054,0.00015,4e-05,,,1e-05,,,,0.00015,0.00099,2e-05,0.001,,0.003,0.3,,0.2,0.07,0.02,0.03,0.2,,,0.6,,,,0.3,1.0,0.4,kif2
kif22,KIF22,Proteins,0.00302,0.95722,0.01101,0.00902,,0.0101,0.0001,0.00262,0.00089,0.00073,,,0.00221,,,,0.00033,0.0027,4e-05,2e-22,,2e-102,2e-70,,5e-97,0.04,3e-19,9e-07,2e-08,,,1e-22,,,,0.01,0.01,0.2,kif21
kifbp,KIFBP,Proteins,0.00231,0.95863,0.00057,0.02474,,0.00496,7e-05,0.00213,0.00063,0.00013,,,0.00342,,,,0.00021,0.0022,2e-05,5e-08,,0.8,5e-217,,1.0000000000000001e-49,0.08,2e-15,0.08,0.02,,,9e-35,,,,0.1,0.3,0.3,kifb
kir2dl2,KIR2DL2,Proteins,0.01033,0.95999,0.02131,0.00125,,0.00115,1e-05,0.0004,0.00066,0.00235,,,7e-05,,,,1e-05,0.00155,0.00093,8e-70,,5.999999999999999e-206,3e-05,,8e-13,0.5,0.08,3e-07,1.0000000000000001e-24,,,0.07,,,,1.0,0.8,1e-10,kir2
kir2dl3,KIR2DL3,Proteins,0.0168,0.95511,0.01927,0.0025,,0.00065,8e-05,0.00042,0.00042,0.00214,,,0.00016,,,,4e-05,0.00148,0.00094,3e-129,,9.999999999999999e-183,3e-14,,1e-07,0.06,0.08,8e-05,5e-22,,,0.009,,,,0.9,1.0,1e-10,kir21
kir2ds4,KIR2DS4,Proteins,0.00583,0.98161,0.00098,0.00046,,1e-05,0.0,0.00035,7e-05,1e-05,,,0.0,,,,0.00037,0.01022,8e-05,1.0000000000000001e-34,,3e-10,0.4,,0.6,0.7,0.2,1.0,0.6,,,0.7,,,,0.007,1e-52,0.07,kir22
kir3dl1,KIR3DL1,Proteins,0.0026,0.99015,0.00104,0.00087,,0.00014,0.00028,0.0005,0.00127,0.00068,,,0.0001,,,,0.00032,0.00206,0.0,6e-17,,2e-09,0.01,,0.02,0.0006,0.03,1e-11,8e-08,,,0.04,,,,0.02,0.6,0.7,kir3
kir3dl2,KIR3DL2,Proteins,0.00049,0.99713,0.00023,0.00054,,0.00012,0.0,9e-05,0.00028,0.00011,,,9e-05,,,,4e-05,0.00087,1e-05,0.03,,0.004,0.3,,0.03,0.8,1.0,0.001,0.03,,,0.06,,,,0.9,1.0,0.6,kir31
kirrel1,KIRREL1,Proteins,0.00072,0.99664,0.00014,0.00058,,4e-05,2e-05,0.00015,0.00031,1e-05,,,0.0,,,,0.00012,0.00125,2e-05,0.001,,0.07,0.2,,0.2,0.4,0.9,0.001,0.5,,,0.7,,,,0.4,1.0,0.4,kirr
kirrel2,KIRREL2,Proteins,0.01823,0.93737,0.00073,0.00081,,0.01704,0.0019,0.00014,0.02151,0.00039,,,0.0001,,,,8e-05,0.00146,0.00024,2.9999999999999998e-114,,0.0004,0.02,,2.0000000000000003e-165,4e-20,0.9,1e-203,3e-05,,,0.03,,,,0.6,1.0,0.001,kirr1
kit,KIT,Proteins,0.01899,0.88482,0.03302,0.0045,,0.0283,7e-05,0.00086,0.02029,0.00532,,,6e-05,,,,0.00021,0.00115,0.00241,4e-101,,0.0,7e-35,,2e-293,0.06,2e-05,4e-206,2e-57,,,0.09,,,,0.08,1.0,6e-27,kit
kitlg,KITLG,Proteins,0.01029,0.93653,0.01193,0.00283,,0.01456,0.00061,0.00055,0.00047,0.02088,,,3e-05,,,,0.00013,0.00111,7e-05,1.0000000000000001e-72,,2.9999999999999997e-116,8e-18,,1e-144,2e-07,0.009,0.004,8e-206,,,0.2,,,,0.3,1.0,0.08,kitl
klb,KLB,Proteins,0.00507,0.96811,0.00901,0.00117,,0.01019,0.00023,0.00036,0.00307,0.00103,,,0.00026,,,,2e-05,0.00141,7e-05,1e-17,,9e-84,0.0002,,5e-97,0.002,0.2,3e-28,3e-11,,,0.0009,,,,1.0,1.0,0.09,klb
klf4,KLF4,Proteins,0.0013,0.92626,0.00988,0.01494,,0.02361,0.00212,0.00135,0.00544,0.00412,,,0.00745,,,,9e-05,0.00186,0.00156,0.0002,,1e-87,1.9999999999999999e-128,,4.999999999999999e-230,2e-22,7e-09,2e-44,3.9999999999999995e-42,,,1e-74,,,,0.5,0.4,6e-17,klf4
klhl41,KLHL41,Proteins,0.00241,0.93131,0.00011,0.00155,,0.00139,7e-05,8e-05,0.0606,0.00055,,,0.00053,,,,3e-05,0.0012,0.00015,2e-06,,0.7,1e-07,,1e-15,0.06,1.0,0.0,5e-07,,,8e-07,,,,0.9,1.0,0.008,klhl
klk1,KLK1,Proteins,0.00507,0.97293,0.00642,0.00198,,0.01133,1e-05,0.00032,0.00036,9e-05,,,5e-05,,,,0.0002,0.00122,0.0,4e-19,,2e-62,3e-10,,1e-108,0.5,0.2,8e-05,0.05,,,0.1,,,,0.1,1.0,0.9,klk1
klk10,KLK10,Proteins,0.00686,0.96534,0.00438,0.00166,,0.00109,0.00265,0.0009,0.00144,0.01071,,,0.00223,,,,5e-05,0.0017,0.00098,3.9999999999999997e-25,,2e-37,5e-08,,4e-12,3e-27,4e-05,7e-09,1e-104,,,3e-23,,,,0.8,0.9,5e-11,klk11
klk11,KLK11,Proteins,0.00745,0.95544,0.0154,0.00188,,1e-05,0.00044,0.00163,0.01159,0.00192,,,0.00067,,,,7e-05,0.00147,0.00202,1e-58,,8e-149,1e-09,,0.5,9e-06,4e-11,2.0000000000000001e-112,2e-20,,,4e-08,,,,0.7,1.0,3e-21,klk12
klk12,KLK12,Proteins,0.01204,0.97275,0.00048,0.00087,,0.00012,0.00047,0.00028,0.00571,0.00237,,,0.00074,,,,0.0004,0.00374,3e-05,9e-68,,0.1,0.01,,0.02,7e-06,0.4,4e-51,6e-24,,,2e-08,,,,0.005,1e-05,0.2,klk13
klk13,KLK13,Proteins,0.01519,0.90358,0.00301,0.00388,,0.00013,0.00139,0.0008,0.03175,0.02743,,,0.01093,,,,4e-05,0.00186,0.0,3.9999999999999998e-115,,2e-16,2e-27,,0.02,1e-15,0.0001,9e-300,9.000000000000001e-273,,,7e-111,,,,0.8,0.7,0.7,klk14
